id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
59a13ceb,2021-04-01,30556079,552618,NA,387280880,177076502,111366707,67123179,35571,8470,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-02,30624668,553574,NA,388628779,180723033,113410787,68954015,35607,8466,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-03,30688804,554327,NA,389601307,183030847,114735732,70118739,35195,8541,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-04,30725627,554599,NA,390166528,183796134,115173732,70491683,35675,8606,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-05,30802221,555129,NA,391118264,186899414,116907607,72099738,36624,8849,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-06,30864193,556038,NA,392674127,190874444,119190986,74190247,37551,9012,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-07,30937283,558609,NA,394344525,195235067,121749584,76507143,37748,9024,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-08,31017741,559611,NA,395863909,199738657,124309301,79041912,37953,9194,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-09,31099323,560557,NA,397317733,204055134,126741072,81496071,37856,9145,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-10,31164081,561261,NA,398330367,206950142,128465664,83163225,37546,9130,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-11,31212058,561562,NA,398976042,208353016,129298792,83968805,38089,9245,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-12,31283990,562027,NA,400033232,211379731,130941481,85698935,38927,9452,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-13,31361311,563010,NA,401647674,214865134,132687710,87421998,39201,9536,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-14,31437061,563945,NA,403324959,218574244,134425980,89353466,39469,9581,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-15,31510755,564862,NA,404810976,222334927,136188957,91307354,39188,9476,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-16,31589109,565797,NA,406268294,225950584,137840787,93232139,39406,9530,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-17,31642983,566474,NA,407277303,228320920,139003409,94417981,39012,9551,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-18,31684382,566832,NA,407890536,229457616,139542431,95002531,39460,9632,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,3,-2,61.04,56.02,60.83,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-19,31754642,567317,NA,408911233,232049874,140634414,96470704,40212,9828,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-20,31815666,568149,NA,410482808,235289528,142000331,98309408,40206,9918,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-21,31878161,568989,NA,412138819,238781654,143392407,100367926,40046,9916,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-22,31944402,569900,NA,413637377,242291910,144807065,102425820,39201,9842,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-23,32008186,570773,NA,415049563,245604243,146175661,104335708,38562,9705,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-24,32058654,571498,NA,416045235,247820516,147178664,105531936,37357,9572,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-25,32092245,571780,NA,416636004,248816796,147668988,106030337,37133,9546,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-26,32139580,572259,NA,417635615,251217978,148611252,107469048,37540,9759,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-27,32191457,572972,NA,419210931,254122446,149725077,109263630,37207,9665,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-28,32246275,573906,NA,420792537,257220868,150875472,111234752,36881,9535,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-29,32303857,574780,NA,422214867,260284037,151999126,113220949,35989,9371,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-04-30,32362374,575640,NA,423531287,263209607,153123692,115074274,35364,9242,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-01,32407133,576355,NA,424436560,265082725,153838605,116251632,34005,9105,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-02,32436765,576667,NA,424959580,265965311,154165237,116839223,33764,9075,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-03,32486709,577126,NA,425857470,267938366,154809400,118243372,33964,9209,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-04,32527664,578030,NA,427281297,270449723,155630438,120005585,33755,9180,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,4,-2,62.29,56.02,62.26,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-05,32572383,578806,NA,428813494,273013863,156451090,121821713,33339,8951,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,5,-2,63.54,56.02,63.69,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-06,32620077,579638,NA,430124989,275549433,157234158,123648270,32505,8833,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,5,-2,63.54,56.02,63.69,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-07,32667570,580450,NA,431304249,278072481,158034336,125444391,31832,8646,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,5,-2,63.54,56.02,63.69,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-08,32701236,581054,NA,432157712,279615963,158540883,126539674,30635,8468,NA,-2,-2,-1,-4,1,-1,1,3,2,3,1,-4,5,-2,63.54,56.02,63.69,62.5,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-09,32723564,581300,NA,432642983,280233338,158745361,126979633,30154,8359,NA,-2,-2,-1,-4,1,1,1,3,2,3,1,-4,5,-2,63.02,57.87,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-10,32760121,581670,NA,433503786,281845756,159229735,128159666,29987,8341,NA,-2,-2,-1,-4,1,1,1,3,2,3,1,-4,5,-2,63.02,57.87,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-11,32794162,582363,NA,434840876,283903317,159888862,129618664,29482,8298,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-4,5,-2,64.58,60.65,66.67,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-12,32829645,583211,NA,436186659,285930430,160535042,131065693,29113,8114,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-4,5,-2,64.58,60.65,66.67,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-13,32868084,583991,NA,437383019,288220296,161465741,132482306,28174,7917,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-4,5,-2,64.58,60.65,66.67,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-14,32909065,584723,NA,438470356,290685802,162562974,133928070,27422,7628,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-4,5,-2,64.58,60.65,66.67,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-15,32938115,585282,NA,439259062,292543580,163474883,134926393,26184,7409,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-4,5,-2,64.58,60.65,66.67,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-16,32954825,585574,NA,439713638,293481568,163954568,135415319,25646,7270,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-17,32984032,585958,NA,440512557,295313838,164844565,136432625,25563,7299,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-18,33011895,586825,NA,441727952,297397450,165840096,137604156,25023,7163,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-19,33040689,587500,NA,442909268,299495675,166830923,138790490,24925,7056,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-20,33070307,588154,NA,443918689,301525193,167754807,139975587,23954,6841,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-21,33107107,588850,NA,444905422,303597826,168690189,141191057,23397,6664,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-22,33117634,589329,NA,445615592,305053382,169421660,141967984,22643,6472,NA,-2,-2,-1,-4,1,1,-2,3,2,3,1,-3,5,-2,63.02,60.65,64.88,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-23,33131784,589518,NA,446024742,305713996,169761157,142316361,22445,6412,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-24,33157412,589935,NA,446737903,307042685,170398835,143073807,22431,6419,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-25,33180250,590635,NA,447812655,308489320,171069780,143919341,22087,6311,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-26,33203636,591601,NA,448864420,309934797,171734539,144764763,21598,6138,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-27,33231383,592942,NA,449792963,311292638,172352403,145570383,21056,6000,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-28,33253407,593701,NA,450632498,312634870,172962731,146363892,20398,5778,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-29,33264967,594040,NA,451212520,313406009,173347140,146787772,19474,5606,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-30,33272409,594171,NA,451572853,313793224,173548922,146993999,19062,5525,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-05-31,33277912,594321,NA,451889304,313997712,173638666,147117126,18678,5542,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-01,33300482,594841,NA,452599084,315286109,174171253,147911971,18657,5489,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-02,33317340,595435,NA,453709602,316412601,174667929,148600173,18083,5322,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-03,33336811,596051,NA,454699160,317669791,175132902,149447706,17634,5175,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-04,33312812,596190,NA,455569323,319086318,175635124,150419130,16970,4995,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-05,33323260,596565,NA,456186392,320166407,175990760,151178104,16298,4768,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-06,33329413,596817,NA,456555294,320687243,176162803,151544876,15987,4677,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-07,33348865,597153,NA,457200153,321768537,176537052,152293833,15742,4685,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-08,33363050,597528,NA,458086307,322951685,176941527,153119134,15630,4608,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-09,33383714,598100,NA,458954154,324126137,177334244,153947620,15262,4478,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-10,33399513,598560,NA,459739199,325303229,177739683,154769267,14838,4383,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-11,33416340,599077,NA,460503784,326544221,178168641,155631661,14421,4300,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-12,33424619,599247,NA,461061377,327443326,178450294,156279042,13940,4186,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-13,33431406,599342,NA,461407012,327839088,178563805,156577925,13957,4049,NA,-2,-2,-1,-4,-1,-1,-2,3,2,3,1,-3,5,-2,60.42,56.02,61.9,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-14,33446525,599552,NA,462005017,328759101,178896548,157203653,13929,4068,NA,-2,-2,-2,-4,-1,-1,-2,3,2,3,1,-3,5,-2,63.54,61.57,65.48,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-15,33458397,600004,NA,462837195,329744485,179257897,157870547,13722,3939,NA,-2,-2,-2,-4,-1,-1,-2,3,2,3,1,-3,5,-2,63.54,61.57,65.48,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-16,33472808,600428,NA,463630486,330695630,179616231,158507464,13494,3879,NA,-2,-2,-2,-4,-1,-1,-2,3,2,3,1,-3,5,-2,63.54,61.57,65.48,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-17,33484995,600716,NA,464355874,331595411,179967748,159103536,13094,3806,NA,-2,-2,-2,-4,-1,-1,-2,3,2,3,1,-3,5,-2,63.54,61.57,65.48,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
59a13ceb,2021-06-18,33497695,601185,NA,465049873,332523845,180336534,159706319,12855,3739,NA,-2,-2,-2,-4,-1,-1,-2,3,2,3,1,-3,5,-2,63.54,61.57,65.48,50,1,United States,NA,NA,38,-97,326687501,USA,US,840,USD,NA,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,NA,USA
